gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	projectTitle	projectID	fundingAttribution	fundingAttributionID	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1660907798					10/05/2016								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005764	005764		Ana Fernández																																																																	Argentina		San Luis	General Belgrano		Nogolí																																																								11/15/79												Passeriformes								Animalia	Chordata	Aves	Passeriformes		Thraupidae				Thraupis				bonariensis										
1660907797					05/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005581	005581		Gunnar Höy																																																																	Argentina		Salta	Anta		Anta																																																								5/7/05												Syrigma sibilatrix								Animalia	Chordata	Aves	Pelecaniformes		Ardeidae				Syrigma				sibilatrix			N/A							
1660907796					15/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:004974	004974		Nicolás Roberto																																																																	Paraguay		Ñeebucú	San Juan Bautista		Boca del Tebicuary																																																								8/30/78												Ortalis canicollis								Animalia	Chordata	Aves	Galliformes		Cracidae				Ortalis				canicollis			N/A							
1660907795					05/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005272	005272		Federico Contino																																																																	Argentina		Jujuy	Ledesma		Yuto																																																								6/22/67												Egretta thula								Animalia	Chordata	Aves	Pelecaniformes		Ardeidae				Egretta				thula			N/A							
1660907794					24/04/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005449	005449		Federico Contino																																																																	Argentina		Jujuy	Ledesma		Yuto																																																								4/16/60												Geranospiza caerulescens								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Geranospiza				caerulescens			N/A							
1660907793					27/04/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005192	005192		Federico Contino																																																																	Argentina		Jujuy	Ledesma		Yuto																																																								2/1/57												Rosthramus sociabilis								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Rosthramus				sociabilis			N/A							
1660907792					08/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005516	005516		Andres Oscar Contreras																																																																	Argentina		Salta	Molinos		Luracatao Lag. Brealito																																																								1/25/79												Fulica armillata								Animalia	Chordata	Aves	Gruiformes		Rallidae				Fulica				armillata			N/A							
1660907791					05/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005573	005573		Federico Contino																																																																	Argentina		Jujuy	Ledesma		Yuto																																																								7/16/60												Syrigma sibilatrix								Animalia	Chordata	Aves	Pelecaniformes		Ardeidae				Syrigma				sibilatrix			N/A							
1660907790					24/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005463	005463		Julio Rafael Contreras Roqué																																																																	Argentina		San Luis	Ayacucho		Luján,Qda Las Higueras																																																								10/23/79												Nothoprocta pentlandii								Animalia	Chordata	Aves	Tinamiformes		Tinamidae				Nothoprocta				pentlandii			N/A							
1660907789					01/06/2016								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005780b	005780b		Ana Fernández																																																																	Argentina		Mendoza	Guaymallén		La Primavera																																																								6/28/78												Zonotrichia capensis								Animalia	Chordata	Aves	Passeriformes		Emberizidae				Zonotrichia				capensis										
1660907788					04/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005543	005543		Federico Contino																																																																	Argentina		Jujuy	Ledesma		Yuto																																																								2/2/57												Butorides striatus								Animalia	Chordata	Aves	Pelecaniformes		Ardeidae				Butorides				striatus			N/A							
1660907787					12/05/2016								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005297	005297		Julio Rafael Contreras Roqué																																																																	Argentina		Neuquén	Los Lagos		Los Lagos																																																								9/24/72												Troglodytes aedon								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes				aedon			N/A							
1660907786					07/06/2016								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005799	005799		Yolanda Ester Davies																																																																	Argentina		Mendoza	Capital		Capital																																																								7/14/80												Passeriformes								Animalia	Chordata	Aves	Passeriformes		Furnariidae				Sicalis				N/A			N/A							
1660907785					27/05/2016								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005769	005769		Julio Rafael Contreras Roqué																																																																	Argentina		Río Negro	N/A		N/A																																																								0/0/1974												Aves								Animalia	Chordata	Aves	N/A		N/A				N/A				N/A			N/A							
1660907784					08/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005517	005517		Gunnar Höy																																																																	Argentina		Salta	Molinos		Luracatao Lag. Brealito																																																								1/26/79												Fulica leucoptera								Animalia	Chordata	Aves	Gruiformes		Rallidae				Fulica				leucoptera			N/A							
1660907783					16/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005458	005458		Federico Contino																																																																	Argentina		Jujuy	Valle grande		Santa Bárbara arenal																																																								9/16/66												Penelope obscura								Animalia	Chordata	Aves	Galliformes		Cracidae				Penelope				obscura			N/A							
1660907782					09/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:004566	004566		Federico Contino																																																																	Argentina		Jujuy	Ledesma		Yuto																																																								1/20/65												Himantopus mexicanus								Animalia	Chordata	Aves	Charadriiformes		Recurvirostridae				Himantopus				mexicanus	subspecies		melanurus							
1660907781					23/04/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005469	005469		Oscar Henriquez																																																																	Argentina		Mendoza	Tupungato		Zapata																																																								8/21/80												Buteo polyosoma								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Buteo				polyosoma			N/A							
1660907780					19/05/2016								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005077	005077		Elba Alicia Pescetti																																																																	Argentina		Mendoza	San Martín		Nueva California																																																								11/11/78												Troglodytes aedon								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes				aedon			N/A							
1660907779					27/04/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005196	005196		Federico Contino																																																																	Argentina		Jujuy	Ledesma		Yuto																																																								12/3/02												Rosthramus sociabilis								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Rosthramus				sociabilis			N/A							
1660907778					13/07/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005246	005246		Federico Contino																																																																	Argentina		Jujuy	N/A		Abra Pampa																																																								2/1/64												Phalaropus tricolor								Animalia	Chordata	Aves	Charadriiformes		Scolopacidae				Phalaropus				tricolor			N/A							
1660907777					04/06/2015								IADIZA	COI			PreservedSpecimen				IADIZA:COI:005351	005351		Federico Contino																																																																	Argentina		Jujuy	Ledesma		Yuto																																																								11/15/58												Butorides striatus								Animalia	Chordata	Aves	Pelecaniformes		Ardeidae				Butorides				striatus			N/A							
